出表日期,報告年度,公司代號,公司名稱,有害廢棄物量-數據(公噸),有害廢棄物量-資料範圍,非有害廢棄物量-數據(公噸),非有害廢棄物量-資料範圍,總重量(有害+非有害)-數據(公噸),總重量(有害+非有害)-資料範圍,廢棄物密集度-密集度(公噸/單位),廢棄物密集度-單位,取得驗證,廢棄物管理政策或減量目標
1111005,110,8070,長華*,13247.0000,包含合併財務報表之母子公司,5408.0000,包含合併財務報表之母子公司,18655.0000,包含合併財務報表之母子公司,0.0009,營業額,N,"公司持續以源頭減量、回收再利用作為管理目標，期望降低廢棄物產 出量，以減少公司營運成本及環境衝擊。
本公司依據內控之報廢品入出庫作業進行廢棄物處理與回收管控。"
1111005,110,8072,陞泰,,,,,,,,,N,無資料
1111005,110,8081,致新,0.0700,母公司,10.4050,母公司,10.4750,母公司,0.0013,營業額,N,無資料
1111005,110,8101,華冠,,,,,,,,,N,已運行電子E化流程，內部公文簽呈採線上簽核執行另推行無紙化，必要影印文件採雙面列印方式。
1111005,110,8103,瀚荃,0.0000,母公司,5.1320,母公司,5.1320,母公司,,,ISO 14001,"持續推動生產減廢,致力於廢棄物回收再利用"
1111005,110,8104,錸寶,68.2600,母公司-錸寶,45.8800,母公司-錸寶,114.1400,母公司-錸寶,0.0700,營業額,ISO 14001,再分類再回收使用
1111005,110,8105,凌巨,1888.1390,母公司及子公司KGO,3473.2500,母公司及子公司KGO,5361.3890,母公司及子公司KGO,,,ISO 14001,NA
1111005,110,8110,華東,0.0000,僅母公司,737.3100,僅母公司,737.3100,僅母公司,0.0000,產品,N,減量目標1%
1111005,110,8112,至上,,,,,,,,,N,"1.產品不過度包裝。
2.欲報廢之電子廢料交予經認證的資源回
收單位處理。"
1111005,110,8114,振樺電,0.0000,110年1月~12月,0.2300,110年1月~12月,0.2300,110年1月~12月,0.0100,每億營業額,ISO 14001,"落實事業廢棄物分類，並尋求不同回收管道/廠商來提升回收品項及
回收比率"
1111005,110,8131,福懋科,76.3841,母公司,394.3800,母公司,470.7641,母公司,0.0002,產品,N,遵守環安衛法規、污染預防、降低危害風險、持續改善
1111005,110,8150,南茂,,母公司(台灣六個廠區),,母公司(台灣六個廠區),3379.0000,母公司(台灣六個廠區),0.1200,百萬營業額,ISO 14001,推動ISO 14001環安衛管理系統，針對廢棄物環境衝擊進行鑑別及訂定減量管理方案。
1111005,110,8163,達方,681.3700,台灣廠區+中國廠區,526.0000,台灣廠區+中國廠區,1207.3700,台灣廠區+中國廠區,0.0606,百萬營業額,N,單位營業額廢棄物產生量相較前一年度降低1%以上。
1111005,110,8201,無敵,0.3000,母公司,10.0000,母公司,10.3000,母公司,0.0130,營業額,N,一般事業廢棄物明年度預計降20%
1111005,110,8210,勤誠,11.7500,子公司工廠,2197.7200,子公司工廠,2209.4700,子公司工廠,0.0002,營業額,ISO 14001,NA
1111005,110,8213,志超,2178.4800,僅母公司,378.2000,僅母公司,2556.6800,僅母公司,,,N,本公司廢棄物依廢棄物清理法執行，並依規定上網申報流向。
1111005,110,8215,明基材,994.8100,桃園廠區、雲林廠區及大陸廠區,13612.7700,桃園廠區、雲林廠區及大陸廠區,14607.5800,桃園廠區、雲林廠區及大陸廠區,0.2200,噸數/百萬營業額,N,2025年降低單位廢棄物產出量10%（2018年為基準年)
1111005,110,8222,寶一,8.6260,目前無相關資料,41.2100,目前無相關資料,49.8360,目前無相關資料,,,N,目前無相關資料
1111005,110,8249,菱光,,,,,,,,,N,無資料
1111005,110,8261,富鼎,0.0000,僅母公司,1.3200,僅母公司,1.3200,僅母公司,0.0100,服務,ISO 14001,無
1111005,110,8271,宇瞻,6.1995,僅母公司,28.2746,僅母公司,34.4741,僅母公司,0.0000,營業額,ISO 14001,"為有效清理廢棄物並避免廢棄物污染環境，
宇瞻(Apacer)重視生產廢棄物減量，
同時將廢棄物進行妥善的分類、回收與委外處理；
一般事業廢棄物與有害事業廢棄物皆委由外部合格廠商處理。
為確保廢棄物處理之適切及合法性，
宇瞻(Apacer)制定相關管理程序，並視需求每年至少一次由負責部門進行現場稽核，若稽核結果不符合標準，
將要求其停止作業並限期改善，
若改善不符合要求則停止合約並另擇合格廠商，
以善盡廢棄物管理之企業責任。
針對生產所產生的廢溶液，
我們在沖淋洗眼設備、防爆室加裝防液槽，
避免化學品洩漏而流入排水管道。
一、	短期目標(2022年)
1.目標內容
2022年較2018年回收率增加3%
2.目標進度
目前正進行中，預計2022/Q4時候完成
二、	中期目標(2030年)
1.	目標內容
2030年較2018年回收率增加6%
2.	目標進度
進行中
三、	長期目標(2050年)
1.	目標內容
2050年較2018年回收率增加10%
2.	目標進度
規劃中"
1111005,110,8341,日友,,母公司(雲林廠及彰濱廠),,母公司(雲林廠及彰濱廠),6438.0000,母公司(雲林廠及彰濱廠),0.1099,焚化量,ISO 14001,"為減少廢棄物之產生量，針對辦公作業推行生活廢棄物減量，促使可再
利用之資源能再生使用，如進行廢棄物分類管理，推動文件影印時背面
紙之重覆使用以減少用紙量。另廠內部份，推動廢棄物焚化處理飛灰減
量，係以2019年及2020年之每公噸廢棄物焚化處理產生之飛灰及底
渣平均量為基準年，預定於2022年達到每公噸廢棄物焚化處理產生之
飛灰及底渣減量1%之目標。"
1111005,110,8367,建新國際,,僅母公司,,僅母公司,25.2000,僅母公司,0.0158,百萬營業額,N,本公司非製造生產公司，並無生產性廢棄物，僅有一般生活廢棄物
1111005,110,8374,羅昇,,,,,,,,,N,本公司致力於持續開發綠能、節能產品，積極提供客戶自動化解決方案等服務降低產品對環境衝擊，並積極向全體員工宣導節能減碳、節能省水，積極降低人均用水量並落實資源回收管理，宣導紙張重複利用，致力於提升各項資源之節省與再生利用以提昇運用效率。
1111005,110,8404,百和興業-KY,115.5300,江蘇百宏複合材料科技股份有限公司(原公司名稱:無錫百和織造股份有限公司)、東莞百宏實業有限公司、越南百宏責任有限公司,5067.3900,江蘇百宏複合材料科技股份有限公司(原公司名稱:無錫百和織造股份有限公司)、東莞百宏實業有限公司、越南百宏責任有限公司,5182.9200,江蘇百宏複合材料科技股份有限公司(原公司名稱:無錫百和織造股份有限公司)、東莞百宏實業有限公司、越南百宏責任有限公司,,,N,"各主要子公司通過ISO 14001環境管理系統驗證。其廢棄物處理均交由
合格第三方機構並與當地環保主管機關連線進行監控。本公司及各子公
司將持續藉由製程技術改善、原物料減量等源頭管理措施，減少廢棄物
產出，達到廢棄物減量。"
1111005,110,8411,福貞-KY,,,,,,,,,N,產品的可持續與降低環境衝擊，向來是本公司經營策略裡的重要監控指標。從公司終端產品層面來看，本公司主要業務為三片式馬口鐵空罐、兩片鋁製空罐的生產，以及金屬包裝罐的飲料填充代工，產品可以實現全部回收與再利用，且在現行的制度配套下，產品回收率與對環境的衝擊與影響，皆為目前已知的最理想的包裝解決方案。從生產過程層面來看，本公司在主要生產基地，建置並落實推動ISO 14001環境管理體系，監控能耗使用效能，持續更新更節能減廢的生產設備，降低生產過程中的能耗與製程可能對環境的影響。
1111005,110,8422,可寧衛,2.8900,可寧衛、吉衛、大寧(股)公司,37322.8600,可寧衛、吉衛、大寧(股)公司,37325.7500,可寧衛、吉衛、大寧(股)公司,12.3500,百萬營收,N,活動衍生之廢棄物產生量降低25%。
1111005,110,8429,金麗-KY,,,,,,,,,N,無資料
1111005,110,8438,昶昕,119.3300,大園廠、大園一廠、海湖廠、含銅廢液處理廠、蘆竹廠,322.6000,大園廠、大園一廠、海湖廠、含銅廢液處理廠、蘆竹廠,441.9300,大園廠、大園一廠、海湖廠、含銅廢液處理廠、蘆竹廠,,,N,以「資源循環零廢棄」為長期目標，致力於源頭減量、重覆使用、物料再生、提高物質壽命以達減量之成效。
1111005,110,8442,威宏-KY,,,,,,,,,N,NA
1111005,110,8443,阿瘦,,,,,,,,,N,無
1111005,110,8454,富邦媒,0.0000,2021年揭露範圍：北區物流中心、4個主倉(蘆竹、林口、蘆四、南工),445.2000,2021年揭露範圍：北區物流中心、4個主倉(蘆竹、林口、蘆四、南工),445.2000,2021年揭露範圍：北區物流中心、4個主倉(蘆竹、林口、蘆四、南工),14.3900,人均廢棄物產出量：momo辦公室廢棄物總量(單位：公斤)/momo辦公室總人數,ISO 14001,總部大樓人均廢棄物減量較2020年減量1%
1111005,110,8462,柏文,,,,,,,,,N,無
1111005,110,8463,潤泰材,0.0000,宜蘭冬山廠,120.0000,宜蘭冬山廠,120.0000,宜蘭冬山廠,,,N,"本公司政策以「源頭減量、資源回收」為主要方向，配合資
源永續的觀點，推動針對使用過後之廢料、包材、棧板等均
安排特定回收機制，落實統一回收整理，並由合格廠商進行
後續處理。提倡以綠色生產、源頭減量、資源回收、再使用
及再生利用等方式，將資源有效循環利用，邁向「零廢棄、
全回收」之資源永續循環社會。"
1111005,110,8464,億豐,,,,,,,,,N,"1.產品運輸包裝採用充氣式氣柱，並進階為可再生物料填充物(如:瓦楞紙)，減少保麗龍包材用量。
2.揭露產品成分，內盒標示回收計劃，有助消費者、客戶回收。
3.委由合格的廠商處理有害廢棄物。"
1111005,110,8466,美吉吉-KY,,,,,,,,,N,研議中
1111005,110,8467,波力-KY,83.1100,2021年,98.2500,2021年,181.3600,2021年,,,N,廢棄物管理辦法
1111005,110,8473,山林水,,,,,,,,,N,加強宣導並落實垃圾減量及垃圾分類
1111005,110,8478,東哥遊艇,,,,,,,,,N,無資料
1111005,110,8480,泰昇-KY,0.7160,集團所有生產廠區,935.7080,集團所有生產廠區,936.4240,集團所有生產廠區,0.0020,1000片產品,當地政府對水資源排放至標準，如越南通函36/2015/TT-BTNMT,本公司已執行廢棄物分類、收集、儲存、管理、清運，並與政府規範之合格清運廠商簽約合作執行廢棄物處理，必要時公司環安衛人員不定期進行廢棄物處理廠實地訪查，確保廢棄物清除及處理符合相關規定。有關危害廢棄物部分，僅為少數使用廠車或堆高機的汽機油，均以一套管理系統管控並透過合格廠商代為處理。目標為廢棄物密集度每年較前一年減少3%
1111005,110,8481,政伸,0.0000,僅母公司,25.2250,僅母公司,25.2250,僅母公司,0.0271,百萬營業額,N,110年報-第39頁
1111005,110,8482,商億-KY,31.3100,2021年全年,285.0400,2021年全年,316.3500,2021年全年,,,ISO 9001,無
1111005,110,8488,吉源-KY,,,,,,,,,N,NA
1111005,110,8499,鼎炫-KY,,,,,,,,,N,無
1111005,110,8926,台汽電,,台灣汽電共生股份有限公司 官田汽電共生廠,,台灣汽電共生股份有限公司 官田汽電共生廠,26530.8800,台灣汽電共生股份有限公司 官田汽電共生廠,,,N,"台汽電官田廠所產出之廢棄物為非有害廢棄物，其中包含無機性污泥、
生活垃圾、煤灰及廢保溫材與廢耐火材等，其中製程產出之底灰100％回
收再利用，製成可控制性低強度回填材料CLSM，無法再利用之廢棄物
則依廢棄物清理法相關法規，委託合法廠商處理，回收再利用率超過
99.8%。未來將持續落實廢棄物管理，實現循環再利用理念。"
1111005,110,8940,新天地,,,,,,,,,N,無資料
1111005,110,8996,高力,0.0000,母公司,640.8160,母公司,640.8160,母公司,0.2900,百萬營業額,N,無資料
1111005,110,9802,鈺齊-KY,58.5380,合併財務報表之母子公司,784.7470,合併財務報表之母子公司,843.2850,合併財務報表之母子公司,,,N,為達到資源永續利用，本公司廢棄物首重製程減廢並提高再回收使用，降低損耗。公司廢棄物處理透過內部政策訂定落實有效資源回收分類並委託合格清除廠商進行清理，並透過事業廢棄物管理辦法稽核規範。避免製造過程對環境產生不良衝擊。
1111005,110,9902,台火,,,,,,,,,N,規劃中
1111005,110,9904,寶成,5564.2000,本公司製鞋廠區,58873.0000,本公司製鞋廠區,64437.2000,本公司製鞋廠區,,,N,本公司針對廢棄物管理目標，著重在合法清運處理與降低環境負面衝擊程度，長期管理朝向源頭減廢與資源化再利用。廠區所有廢棄物均須依當地法令規定，委託經政府認證合格廠商進行清運與處理;可資源化再利用之廢棄物，則參照品牌客戶的分類項目進行分類委收。與此同時，亦積極針對鞋廠所產生的鞋材廢棄物，思考如何循環再利用，目前也有相關執行或技術測試專案持續在廠內研究與執行中。
1111005,110,9905,大華,19.1600,母公司,175.0900,母公司,194.2500,母公司,0.0719,百萬營業額,N,減量3%/年
1111005,110,9906,欣巴巴,,,,,,,,,N,無資料
1111005,110,9907,統一實,354.4100,廢棄物量為台灣總公司所產生之廢棄物,4235.2000,廢棄物量為台灣總公司所產生之廢棄物,4589.6100,廢棄物量為台灣總公司所產生之廢棄物,0.0050,產品,N,符合法規要求並減少各類地球資源耗用，強化循環再生，持續關注並投入各項廢棄物資源化再利用工作。
1111005,110,9908,大台北,,母公司三棟大樓,,母公司三棟大樓,42.5940,母公司三棟大樓,0.0013,營業額每10萬元,N,母公司三棟大樓各辦公室樓層均設置資源回收箱，鼓勵員工及承租戶將各類廢棄物妥善分類，再由清潔公司加以回收。
1111005,110,9910,豐泰,3919.0000,包含合併財務報表之母子公司,32098.0000,包含合併財務報表之母子公司,36017.0000,包含合併財務報表之母子公司,0.0183,每仟元美金產值,N,以2018為基準年，計畫於2025年達成每雙鞋平均固體廢棄物量減少10%。
1111005,110,9911,櫻花,,,,,,,,,ISO 14001,參閱本公司官方網站企業社會責任專區之2021企業永續發展報告書
1111005,110,9912,偉聯,,,,,,,,,N,本公司致力於實施節能減碳，如資源回收分類、表單文件電子化、開發省電環保節能產品、節約能源等。
1111005,110,9914,美利達,0.0000,僅母公司,2109.0000,僅母公司,2109.0000,僅母公司,0.0900,營業額單位為佰萬元,依據行政院環境保護署及有關機關之標準方法進行採樣、檢測。,設置資源回收專區，改善廢棄物貯放場，實施垃圾分類，減少廢棄物產生量。協力廠運送零配件之包材，要求以可資源回收再利用為主，增加資源回收率，以達廢棄物實質減量。
1111005,110,9917,中保科,,母公司,,母公司,28.8670,母公司,4.0205,計算標準:排放量/每百萬元營收,N,"1、依照環保署2006.05.30公告制訂『廢棄物清理辦法』，有效監督公司內部廢棄物處理。
2、運用公司內部品管作業及後端技術維修流程，嚴格控管電子產品報廢前的審查，提高報廢電子產品再利用率。"
1111005,110,9918,欣天然,,欣欣大樓,,欣欣大樓,5.2000,欣欣大樓,5.2000,營業額,N,鼓勵同仁使用環保餐具、購物袋及各項系統無紙化作業。
