出表日期,報告年度,公司代號,公司名稱,使用率(再生能源/總能源),資料範圍,取得驗證,提升能源使用效率政策,使用再生物料政策
1111005,110,8114,振樺電,,,N,"針對高耗能的空調系統定期檢查電源三相平衡性，定時清洗冷卻水塔提高
冷卻效率；空調儲冰時間及溫度設定依季節調整節能設定。","產品的開發採用相關環保材質之原物料及避免使用汙染製程，並設計材料
最大使用率以減少廢料產生。"
1111005,110,8131,福懋科,,,ISO 50001,"盤點自有設置太陽能之屋頂空間，自行設置再生能源之容量為1,680KW，占總能源0.8%，預計2023年底前於全部廠房屋頂設置太陽能發電系統，2024年啟用。",無資料。
1111005,110,8150,南茂,,,ISO 50001,"1.遵守國內能源管理法規及有關能源使用、消耗及效率所簽定其他要求事項。
2.設定與審查能源使用與消耗適當性，並提供所需資源以確保達成目標與標的。
3.採購及設計有效率能源產品，持續改善能源績效。
4.強化文件管理及及所有階層溝通，並定期審查更新。","本公司的客供晶片以及IC產品在運送過程中，需使用晶舟盒、Tray盤做為乘載置具，並配合紙箱與海綿緩衝材料以保護產品，本公司進行源頭管理，將可再使用之包裝材料回收再利用，有效減少廢棄物產生。
本公司110年度政策執行結果：料盤(Tray)持續維持≧100%回收再利用；橡皮筋回收再利用以前一年度為目標，持續提升至91%；紙箱回收再利用以前一年度為目標，持續提升回收再利用率至110%。"
1111005,110,8163,達方,4.4363,台灣廠區+中國廠區,N,本公司每年分批投資經費在能源設備效率的改善，並藉由各項自主管理的節能減碳措施，以達成溫室氣體排放量減量之成效。,本公司持續導入綠色產品，在設計、研發與製造階段，評估與逐步提升使用再生物料比率，以符合客戶要求。
1111005,110,8201,無敵,0.0000,母公司,N,採購綠色產品及運用高效節能產品及服務，改善淘汰高耗能設施持續節能減碳措施。,產品設計減量包裝並使用再生物料
1111005,110,8210,勤誠,,,N,NA,NA
1111005,110,8213,志超,,,N,"本公司廢棄物依廢棄物清理法執行，並依規定上網申報流向。其中，生產過程中產生的有害事業廢棄
物-酸性蝕刻液，更是透過完善的回收作業，成為其他產業重要的再生物料。",本公司生產使用之原料-銅箔絕大多數亦是採用符合低碳環保的100%再生原料。
1111005,110,8215,明基材,1.8551,桃園廠區、雲林廠區及大陸廠區,ISO 50001,同時明基材料自2020年起即已開始在廠房屋頂上架設屋頂型太陽能板，預計至2025年，全球生產廠區可完成自有太陽能板的設置，加入再生能源的供應行列。,無
1111005,110,8222,寶一,,,N,目前無相關資料,目前無相關資料
1111005,110,8249,菱光,,,N,無資料,無資料
1111005,110,8261,富鼎,,,N,無,無
1111005,110,8271,宇瞻,,,N,宇瞻(Apacer)藉由ISO 14001環境管理系統認證，建立污染預防與改善機制、節約能源使用，降低企業營運的環境衝擊。,2021年產品及包材共計使用不可再生料332.2噸，未使用可再生物料。
1111005,110,8341,日友,,,N,"本公司考量既有雲林焚化廠為避免白煙水氣之產生而造成附近民眾不良
觀感，於煙氣排放前均以柴油加熱以提昇排放溫度，但此柴油支出費用
不但造成營運成本之增加，且柴油燃燒使用亦不符合節能減碳效益，對
環境造成重大負荷。因此為減少溫室氣體排放量，雲林廠規劃三廠新增
熱回收製程，以回收之熱能取代柴油之使用，降低燃料使用量，減少二
氧化碳之排放。",無
1111005,110,8367,建新國際,,,N,無,無
1111005,110,8374,羅昇,,,N,本公司致力於持續開發綠能、節能產品，積極提供客戶自動化解決方案等服務降低產品對環境衝擊，並積極向全體員工宣導節能減碳、節能省水，積極降低人均用水量並落實資源回收管理，宣導紙張重複利用，致力於提升各項資源之節省與再生利用以提昇運用效率。,無
1111005,110,8404,百和興業-KY,14.4300,江蘇百宏複合材料科技股份有限公司(原公司名稱:無錫百和織造股份有限公司)、東莞百宏實業有限公司、越南百宏責任有限公司,N,"110年東莞、無錫與越南生產基地裝設光伏發電設備。東莞廠區預計年發
電量為328.8萬度;無錫廠區預計年發電量為202.93萬度;越南廠區預計年發
電量為 289.96 萬 度 。預估約可 替 代 110 年 各 廠 區 年 用 電 量 的
14.43%~18.24%。預估有效運行期間約25年可以減少二氧化碳排放量約
20.5萬噸",無
1111005,110,8411,福貞-KY,,,ISO 5001:2018,"1.設備能耗監控:持續開發能耗監控與尖峰離峰負載的平衡方案，致力於提升製程產生揮發性有機化合物轉化為熱能回收使用的轉化效率。
2.生產營運基地皆使用較具環保材質的原材料:積極控制生產製程中的耗損以提高資源使用效率，包裝材料(如棧板、隔版等)積極使用回收塑料組成的可重複使用塑料棧板及修補木料棧板，以減輕環境負荷。
3.生產營運基地新建廠房、建物及設備:新建廠房、建物及設備陸續使用環保設備(如環保烘乾爐、電感式烘乾爐)及LED燈具等省電節能設施，以落實節能減碳與減少溫室氣體排放。
4.減少對鐵、鋁資源之耗用:積極參與主要原材料廠商(鋼廠)對鐵皮、鋁片減薄化產品的研發與測試，以減少對鐵、鋁資源之耗用。
5.無紙化業務的開展與運作:積極強化及推動各公司作業採用企業資源規劃系統(ERP)、電子簽核系統，減少紙張資源之耗用。","1.與主要原材料廠商對主要原材料鐵捲、鐵片、鋁捲及鋁片提升再生物料使用比率的研發與測試，以提升再生物料之運用。
2.產成品之包裝材料(如棧板、隔版等)積極使用回收塑料組成的可重複使用塑料棧板及修補木料棧板，以減輕環境負荷。"
1111005,110,8422,可寧衛,,,N,"1.擴大節能設備使用。
2.設置再生能源發電設備。
3.節能減碳宣導。","使用回收再利用的原物料為高爐水泥、PP太空袋、還原劑以及製程回收水等四種。
1.高爐水泥中所添加的爐石為煉鋼廠所產生的廢棄物。
2.還原劑是回收來自鋼鐵廠表面處理之廢酸液。
3.太空袋是使用聚丙烯PP再生粒料回收再製而成。
4.廠內製程清洗水、地面清洗水及雨水都加以回收儲留，提供作為固化處理製程水。"
1111005,110,8429,金麗-KY,,,N,無資料,無資料
1111005,110,8438,昶昕,,,N,配合政府能源政策與措施，投入相關研究、評估及各期開發工作，持續推動製程節能政策。,訂定清潔生產計劃，持續增加生產製造之再生原料使用率，並規劃取得環保產品之相關認證。
1111005,110,8442,威宏-KY,,,N,NA,NA
1111005,110,8443,阿瘦,,,N,阿瘦開發第三方物流商，從供應商進貨到商品送達門市的流程，以「進貨標準化」及「系統化」的模式，妥善控管運費支出及提高到貨精確度，因此到貨準確率趨近於100%，有效降低運送次數，進而減少碳排放量,(二)	本公司使用再生紙，以降低對環境之負荷。本公司亦推行紙箱、鞋盒回收，並藉由給予門市同仁獎勵，來提升回收的效能。近年來紙箱回收比例已超過70%，而紙盒回收也已突破10%。
1111005,110,8454,富邦媒,,,N,無資料,無資料
1111005,110,8462,柏文,,,N,無,無
1111005,110,8463,潤泰材,,,N,"本公司持續努力邁向經濟部能源局之永續能源政策
綱領提出的「提高能源效率:未來8年每年提高能源
效率1%以上」、「發展潔淨能源:全國二氧化碳排放
減量，於2030年減量20%排放量(基準年2005年)，
於2025年回到2000年排放量，2050目標境淨零
碳排」之未來年度量化管理目標，提高能源效率、發
展潔淨能源，期望邁向低碳經濟與環境永續發展之
社會團體。","產製耗能減省以及生料替代等方向。產製耗能減省部分，
努力方向為精確的能源使用/CO2產出試算、導入高性能
助磨劑方案、導入替代燃料等方向；另外，生料替代部分，
則應建立替代生料種類、並確認允許替代的法令、作法與
效益等；整體的發展，朝向整合環保節能、事業副產物處
理再利用。"
1111005,110,8464,億豐,,,N,改善企業能源/資源耗用效率，含採用LED省電燈泡、優化生產線機臺、產線、物流動線等。,"框型百葉窗可再生物料(含包材)的使用百分比，為總重量的90+%。
集團各窗簾廠的紙板包材供應商，具FSC認證家數及採購金額佔比，已超過50%。
利用可再生物料填充物(如: 瓦楞紙)，再降低拋棄式氣柱用量。"
1111005,110,8466,美吉吉-KY,,,N,研議中,研議中
1111005,110,8467,波力-KY,15.0000,2021年,N,桐鄉波力公司節能員會組織章程,工業用管理辦法
1111005,110,8473,山林水,,,N,無資料,無資料
1111005,110,8478,東哥遊艇,,,N,無資料,無資料
1111005,110,8480,泰昇-KY,8.0000,集團所有生產基地，含越南廠區的太陽能系統，及柬埔寨廠區太陽能系統電量及40%水電佔比在當地政府電力結構.,N,計劃擴展越南生產廠區的太陽能發電系統，目標2025年綠能使用率達30%， 2030年達50%， 2050年達100%.,"本公司計劃投資“廢棄物回收系統”，主要從次品回收主要材料PULP,SAP再使用，效益：1.減低環境之影響，特別是森林與樹木之傷害。2.減低生產過程之廢棄物。3.減低物流成本與物流過程之二氧化碳排放量。4.減低材料與生產成本。預計2024年可正式應用該系統。"
1111005,110,8481,政伸,,,N,110年報-第37頁,110年報-第37頁
1111005,110,8482,商億-KY,,,N,無,無
1111005,110,8488,吉源-KY,,,N,NA,NA
1111005,110,8499,鼎炫-KY,,,N,無,無
1111005,110,8926,台汽電,,,N,"台汽電官田廠為汽電共生系統，係將發電及工廠製程蒸汽與熱能予以結
合的能源整合系統，能源使用效率一般可達50%以上，汽電共生系統的
設置可有效整合區域內電能及熱能需求，減少小型鍋爐之使用，以提高
能源使用效率，並可減少溫室氣體排放。","台汽電官田廠在設計之初即前瞻性的將環境議題納入考量，採用可廣泛
運用輔助燃料的循環式流體化床鍋爐，主要燃料為煤炭，並輔以廢輪胎
膠片作為替代燃料，除減少化石燃料使用外，並協助解決廢輪胎閒置等
環境議題，落實循環經濟理念。另，為因應國內外減煤減排趨勢，官田廠
已於111年進行評估規劃以固體再生燃料SRF取代燃煤，將綜合考量鍋爐
混燒SRF的耐受度及穩定性，以及溫室氣體排放影響等因素，規劃逐步降
低煤炭使用。"
1111005,110,8940,新天地,,,N,"實踐節約能源及減少溫室氣體排放之目標 。公司的中央空調依空調使用時間實施空調
區劃,並將可使用獨立空調區域由中央空調改為分離式冷氣機。減少中央空調的運作能
耗,使能源效能提升。公司在汰換燈具時選擇LED節能燈具為優先選擇。",無資料
1111005,110,8996,高力,,,N,無資料,無資料
1111005,110,9802,鈺齊-KY,4.9301,中國和誠廠、柬埔寨齊鼎廠、越南鈺齊廠,N,本公司逐年汰換老舊照明系統，以高效能之LED燈取代傳統日光燈管。,本公司目前於柬埔寨齊鼎廠區實施太陽能發電工程。
1111005,110,9902,台火,,,N,規劃中,規劃中
1111005,110,9904,寶成,5.9561,本公司製鞋廠區,N,本公司著重於源頭節能設備採購、提前汰換低能效設備，並推動耗能設備的改善與管理，例如：持續推動空壓機效率例行性量測，執行廠區空壓系統洩漏和蒸氣洩漏的盤查與改善行動，建立耗能設備的汰換制度。,本公司自105年起推動去蒸汽化政策，原有蒸汽設備已逐步汰換為用電設備，並在新製程開發時盡量減少使用蒸汽。無法去蒸汽化的製程，則以使用生質能源作為生產蒸汽(包含外購蒸汽與自有鍋爐)的主要燃料。目前除中國大陸限制須使用天然氣作為鍋爐燃料外，其餘地區皆使用生質燃料生產蒸汽。
